item_id,name,level,ilvl,slot,jobs,score_class,score,retail_source,relaunch_source,invasion_pool,obtainable
23131,Hesychasts Cyclas +2,99,119,Body,MNK,DPS,358,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23132,Piety Bliaut +2,99,119,Body,WHM,HEAL,180,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23133,Archmages Coat +2,99,119,Body,BLM,CASTER,325,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23134,Vitiation Tabard +2,99,119,Body,RDM,CASTER,205,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23135,Plunderers Vest +2,99,119,Body,THF,DPS,420,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23136,Caballarius Surcoat +2,99,119,Body,PLD,TANK,438,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23137,Fallens Cuirass +2,99,119,Body,DRK,DPS,382,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23138,Ankusa Jackcoat +2,99,119,Body,BST,DPS,368,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23139,Bihu Justaucorps +2,99,119,Body,BRD,DPS,482,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23140,Arcadian Jerkin +2,99,119,Body,RNG,DPS,223,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23141,Sakonji Domaru +2,99,119,Body,SAM,DPS,444,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23142,Mochizuki Chainmail +2,99,119,Body,NIN,DPS,414,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23143,Pteroslaver Mail +2,99,119,Body,DRG,DPS,388,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23144,Glyphic Doublet +2,99,119,Body,SMN,CASTER,168,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23145,Luhlaza Jubbah +2,99,119,Body,BLU,DPS,421,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23146,Lanun Frac +2,99,119,Body,COR,DPS,296,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23147,Pitre Tobe +2,99,119,Body,PUP,DPS,479,,AF/Relic/Emp: Relic | Reforge upgrade | Reforged Sub Item,yes,yes
23148,Horos Casaque +2,99,119,Body,DNC,DPS,442,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23149,Pedagogy Gown +2,99,119,Body,SCH,CASTER,305,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23150,Bagua Tunic +2,99,119,Body,GEO,CASTER,335,,AF/Relic/Emp: Relic | Reforge upgrade | Reforged Sub Item,yes,yes
23151,Futhark Coat +2,99,119,Body,RUN,TANK,404,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23152,Boii Lorica +2,99,119,Body,WAR,DPS,525,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23153,Bhikku Cyclas +2,99,119,Body,MNK,DPS,432,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23154,Ebers Bliaut +2,99,119,Body,WHM,HEAL,268,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23155,Wicce Coat +2,99,119,Body,BLM,CASTER,500,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23156,Lethargy Sayon +2,99,119,Body,RDM,CASTER,525,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23157,Skulkers Vest +2,99,119,Body,THF,DPS,452,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23158,Chevaliers Cuirass +2,99,119,Body,PLD,TANK,465,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23159,Heathens Cuirass +2,99,119,Body,DRK,DPS,477,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23160,Nukumi Gausape +2,99,119,Body,BST,DPS,426,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23161,Fili Hongreline +2,99,119,Body,BRD,DPS,266,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23162,Amini Caban +2,99,119,Body,RNG,DPS,330,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23163,Kasuga Domaru +2,99,119,Body,SAM,DPS,543,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23164,Hattori Ningi +2,99,119,Body,NIN,DPS,538,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23165,Peltasts Plackart +2,99,119,Body,DRG,DPS,504,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23166,Beckoners Doublet +2,99,119,Body,SMN,CASTER,269,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23167,Hashishin Mintan +2,99,119,Body,BLU,DPS,406,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23168,Chasseurs Frac +2,99,119,Body,COR,DPS,366,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23169,Karagoz Farsetto +2,99,119,Body,PUP,DPS,472,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23170,Maculele Casaque +2,99,119,Body,DNC,DPS,514,,AF/Relic/Emp: Empyrean | Reforge upgrade | Reforged Sub Item,yes,yes
23171,Arbatel Gown +2,99,119,Body,SCH,CASTER,534,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23172,Azimuth Coat +2,99,119,Body,GEO,CASTER,510,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23173,Erilaz Surcoat +2,99,119,Body,RUN,DPS,436,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23174,Pummelers Mufflers +2,99,119,Hands,WAR,TANK,335,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23175,Anchorites Gloves +2,99,119,Hands,MNK,WS,238,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23176,Theophany Mitts +2,99,119,Hands,WHM,HEAL,149,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23177,Spaekonas Gloves +2,99,119,Hands,BLM,CASTER,336,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23178,Atrophy Gloves +2,99,119,Hands,RDM,HEAL,89,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23179,Pillagers Armlets +2,99,119,Hands,THF,DPS,234,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23180,Reverence Gauntlets +2,99,119,Hands,PLD,TANK,324,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23181,Ignominy Gauntlets +2,99,119,Hands,DRK,DPS,245,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23182,Totemic Gloves +2,99,119,Hands,BST,WS,224,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23183,Brioso Cuffs +2,99,119,Hands,BRD,HEAL,130,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23184,Orion Bracers +2,99,119,Hands,RNG,DPS,171,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23185,Wakido Kote +2,99,119,Hands,SAM,DPS,240,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23186,Hachiya Tekko +2,99,119,Hands,NIN,DPS,226,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23187,Vishap Finger Gauntlets +2,99,119,Hands,DRG,DPS,240,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23188,Convokers Bracers +2,99,119,Hands,SMN,CASTER,156,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23189,Assimilators Bazubands +2,99,119,Hands,BLU,DPS,213,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23190,Laksamanas Gants +2,99,119,Hands,COR,DPS,184,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23191,Foire Dastanas +2,99,119,Hands,PUP,DPS,202,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23192,Maxixi Bangles +2,99,119,Hands,DNC,WS,274,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23193,Maxixi Bangles +2,99,119,Hands,DNC,WS,274,,,yes,yes
23194,Academics Bracers +2,99,119,Hands,SCH,CASTER,179,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23195,Geomancy Mitaines +2,99,119,Hands,GEO,CASTER,165,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23196,Runeist Mitons +2,99,119,Hands,RUN,DPS,295,,AF/Relic/Emp: AF | Reforge upgrade | Reforged Sub Item,yes,yes
23197,Agoge Mufflers +2,99,119,Hands,WAR,DPS,338,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23198,Hesychasts Gloves +2,99,119,Hands,MNK,DPS,380,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23199,Piety Mitts +2,99,119,Hands,WHM,HEAL,119,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23200,Archmages Gloves +2,99,119,Hands,BLM,CASTER,306,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23201,Vitiation Gloves +2,99,119,Hands,RDM,CASTER,158,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23202,Plunderers Armlets +2,99,119,Hands,THF,DPS,284,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23203,Caballarius Gauntlets +2,99,119,Hands,PLD,TANK,309,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23204,Fallens Finger Gauntlets +2,99,119,Hands,DRK,DPS,291,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23205,Ankusa Gloves +2,99,119,Hands,BST,DPS,299,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23206,Bihu Cuffs +2,99,119,Hands,BRD,DPS,273,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23207,Arcadian Bracers +2,99,119,Hands,RNG,DPS,167,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23208,Sakonji Kote +2,99,119,Hands,SAM,DPS,334,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23209,Mochizuki Tekko +2,99,119,Hands,NIN,DPS,339,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23210,Pteroslaver Finger Gauntlets +2,99,119,Hands,DRG,DPS,293,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23211,Glyphic Bracers +2,99,119,Hands,SMN,CASTER,145,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23212,Luhlaza Bazubands +2,99,119,Hands,BLU,DPS,307,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23213,Lanun Gants +2,99,119,Hands,COR,DPS,171,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23214,Pitre Dastanas +2,99,119,Hands,PUP,DPS,294,,AF/Relic/Emp: Relic | Reforge upgrade | Reforged Sub Item,yes,yes
23215,Horos Bangles +2,99,119,Hands,DNC,DPS,332,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23216,Pedagogy Bracers +2,99,119,Hands,SCH,CASTER,292,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23217,Bagua Mitaines +2,99,119,Hands,GEO,CASTER,272,,AF/Relic/Emp: Relic | Reforge upgrade | Reforged Sub Item,yes,yes
23218,Futhark Mitons +2,99,119,Hands,RUN,DPS,321,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23219,Boii Mufflers +2,99,119,Hands,WAR,WS,368,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23220,Bhikku Gloves +2,99,119,Hands,MNK,DPS,359,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23221,Ebers Mitts +2,99,119,Hands,WHM,HEAL,185,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23222,Wicce Gloves +2,99,119,Hands,BLM,CASTER,494,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23223,Lethargy Gantherots +2,99,119,Hands,RDM,CASTER,478,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23224,Skulkers Armlets +2,99,119,Hands,THF,DPS,431,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23225,Chevaliers Gauntlets +2,99,119,Hands,PLD,TANK,370,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23226,Heathens Gauntlets +2,99,119,Hands,DRK,DPS,364,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23227,Nukumi Manoplas +2,99,119,Hands,BST,DPS,427,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23228,Fili Manchettes +2,99,119,Hands,BRD,DPS,251,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23229,Amini Glovelettes +2,99,119,Hands,RNG,DPS,359,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23230,Kasuga Kote +2,99,119,Hands,SAM,WS,369,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23231,Hattori Tekko +2,99,119,Hands,NIN,DPS,379,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23232,Peltasts Vambraces +2,99,119,Hands,DRG,DPS,401,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23233,Beckoners Bracers +2,99,119,Hands,SMN,CASTER,210,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23234,Hashishin Bazubands +2,99,119,Hands,BLU,DPS,342,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23235,Chasseurs Gants +2,99,119,Hands,COR,WS,322,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23236,Karagoz Guanti +2,99,119,Hands,PUP,DPS,446,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23237,Maculele Bangles +2,99,119,Hands,DNC,DPS,411,,AF/Relic/Emp: Empyrean | Reforge upgrade | Reforged Sub Item,yes,yes
23238,Arbatel Bracers +2,99,119,Hands,SCH,CASTER,440,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23239,Azimuth Gloves +2,99,119,Hands,GEO,CASTER,485,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23240,Erilaz Gauntlets +2,99,119,Hands,RUN,DPS,377,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23241,Pummelers Cuisses +2,99,119,Legs,WAR,TANK,320,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23242,Anchorites Hose +2,99,119,Legs,MNK,DPS,200,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23243,Theophany Pantaloons +2,99,119,Legs,WHM,HEAL,111,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23244,Spaekonas Tonban +2,99,119,Legs,BLM,CASTER,415,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23245,Atrophy Tights +2,99,119,Legs,RDM,CASTER,118,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23246,Pillagers Culottes +2,99,119,Legs,THF,DPS,262,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23247,Reverence Breeches +2,99,119,Legs,PLD,TANK,381,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23248,Ignominy Flanchard +2,99,119,Legs,DRK,DPS,310,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23249,Totemic Trousers +2,99,119,Legs,BST,DPS,192,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23250,Brioso Cannions +2,99,119,Legs,BRD,HEAL,131,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23251,Orion Braccae +2,99,119,Legs,RNG,DPS,147,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23252,Wakido Haidate +2,99,119,Legs,SAM,DPS,300,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23253,Hachiya Hakama +2,99,119,Legs,NIN,DPS,264,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23254,Vishap Brais +2,99,119,Legs,DRG,WS,234,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23255,Convokers Spats +2,99,119,Legs,SMN,CASTER,192,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23256,Assimilators Shalwar +2,99,119,Legs,BLU,DPS,139,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23257,Laksamanas Trews +2,99,119,Legs,COR,DPS,189,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23258,Foire Churidars +2,99,119,Legs,PUP,DPS,208,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23259,Maxixi Tights +2,99,119,Legs,DNC,DPS,252,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23260,Maxixi Tights +2,99,119,Legs,DNC,DPS,252,,,yes,yes
23261,Academics Pants +2,99,119,Legs,SCH,CASTER,193,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23262,Geomancy Pants +2,99,119,Legs,GEO,CASTER,227,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23263,Runeist Trousers +2,99,119,Legs,RUN,TANK,301,,AF/Relic/Emp: AF | Reforge upgrade | Reforged Sub Item,yes,yes
23264,Agoge Cuisses +2,99,119,Legs,WAR,DPS,286,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23265,Hesychasts Hose +2,99,119,Legs,MNK,DPS,339,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23266,Piety Pantaloons +2,99,119,Legs,WHM,HEAL,119,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23267,Archmages Tonban +2,99,119,Legs,BLM,CASTER,348,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23268,Vitiation Tights +2,99,119,Legs,RDM,CASTER,177,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23269,Plunderers Culottes +2,99,119,Legs,THF,DPS,329,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23270,Caballarius Breeches +2,99,119,Legs,PLD,TANK,364,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23271,Fallens Flanchard +2,99,119,Legs,DRK,DPS,278,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23272,Ankusa Trousers +2,99,119,Legs,BST,DPS,328,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23273,Bihu Cannions +2,99,119,Legs,BRD,DPS,272,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23274,Arcadian Braccae +2,99,119,Legs,RNG,WS,176,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23275,Sakonji Haidate +2,99,119,Legs,SAM,DPS,312,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23276,Mochizuki Hakama +2,99,119,Legs,NIN,DPS,310,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23277,Pteroslaver Brais +2,99,119,Legs,DRG,DPS,348,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23278,Glyphic Spats +2,99,119,Legs,SMN,CASTER,302,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23279,Luhlaza Shalwar +2,99,119,Legs,BLU,WS,205,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23280,Lanun Trews +2,99,119,Legs,COR,DPS,277,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23281,Pitre Churidars +2,99,119,Legs,PUP,DPS,299,,AF/Relic/Emp: Relic | Reforge upgrade | Reforged Sub Item,yes,yes
23282,Horos Tights +2,99,119,Legs,DNC,DPS,290,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23283,Pedagogy Pants +2,99,119,Legs,SCH,CASTER,314,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23284,Bagua Pants +2,99,119,Legs,GEO,CASTER,308,,AF/Relic/Emp: Relic | Reforge upgrade | Reforged Sub Item,yes,yes
23285,Futhark Trousers +2,99,119,Legs,RUN,TANK,277,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23286,Boii Cuisses +2,99,119,Legs,WAR,DPS,388,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23287,Bhikku Hose +2,99,119,Legs,MNK,DPS,462,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23288,Ebers Pantaloons +2,99,119,Legs,WHM,HEAL,182,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23289,Wicce Chausses +2,99,119,Legs,BLM,CASTER,491,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23290,Lethargy Fuseau +2,99,119,Legs,RDM,CASTER,486,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23291,Skulkers Culottes +2,99,119,Legs,THF,DPS,414,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23292,Chevaliers Cuisses +2,99,119,Legs,PLD,TANK,479,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23293,Heathens Flanchard +2,99,119,Legs,DRK,DPS,400,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23294,Nukumi Quijotes +2,99,119,Legs,BST,DPS,402,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23295,Fili Rhingrave +2,99,119,Legs,BRD,DPS,236,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23296,Amini Bragues +2,99,119,Legs,RNG,DPS,372,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23297,Kasuga Haidate +2,99,119,Legs,SAM,DPS,472,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23298,Hattori Hakama +2,99,119,Legs,NIN,TANK,398,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23299,Peltasts Cuissots +2,99,119,Legs,DRG,DPS,420,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23300,Beckoners Spats +2,99,119,Legs,SMN,CASTER,268,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23301,Hashishin Tayt +2,99,119,Legs,BLU,DPS,388,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23302,Chasseurs Culottes +2,99,119,Legs,COR,DPS,380,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23303,Karagoz Pantaloni +2,99,119,Legs,PUP,DPS,402,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23304,Maculele Tights +2,99,119,Legs,DNC,DPS,348,,AF/Relic/Emp: Empyrean | Reforge upgrade | Reforged Sub Item,yes,yes
23305,Arbatel Pants +2,99,119,Legs,SCH,CASTER,519,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23306,Azimuth Tights +2,99,119,Legs,GEO,CASTER,493,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23307,Erilaz Leg Guards +2,99,119,Legs,RUN,TANK,490,,AF/Relic/Emp: Empyrean | Reforge upgrade,yes,yes
23308,Pummelers Calligae +2,99,119,Feet,WAR,DPS,315,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23309,Anchorites Gaiters +2,99,119,Feet,MNK,DPS,235,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23310,Theophany Duckbills +2,99,119,Feet,WHM,HEAL,134,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23311,Spaekonas Sabots +2,99,119,Feet,BLM,CASTER,351,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23312,Atrophy Boots +2,99,119,Feet,RDM,CASTER,72,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23313,Pillagers Poulaines +2,99,119,Feet,THF,DPS,254,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23314,Reverence Leggings +2,99,119,Feet,PLD,TANK,235,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23315,Ignominy Sollerets +2,99,119,Feet,DRK,DPS,219,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23316,Totemic Gaiters +2,99,119,Feet,BST,DPS,285,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23317,Brioso Slippers +2,99,119,Feet,BRD,DPS,147,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23318,Orion Socks +2,99,119,Feet,RNG,DPS,195,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23319,Wakido Sune-Ate +2,99,119,Feet,SAM,DPS,300,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23320,Hachiya Kyahan +2,99,119,Feet,NIN,TANK,192,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23321,Vishap Greaves +2,99,119,Feet,DRG,DPS,279,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23322,Convokers Pigaches +2,99,119,Feet,SMN,CASTER,131,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23323,Assimilators Charuqs +2,99,119,Feet,BLU,DPS,314,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23324,Laksamanas Bottes +2,99,119,Feet,COR,DPS,195,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23325,Foire Babouches +2,99,119,Feet,PUP,DPS,232,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23326,Maxixi Toe Shoes +2,99,119,Feet,DNC,DPS,285,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23327,Maxixi Toe Shoes +2,99,119,Feet,DNC,DPS,285,,,yes,yes
23328,Academics Loafers +2,99,119,Feet,SCH,CASTER,151,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23329,Geomancy Sandals +2,99,119,Feet,GEO,CASTER,144,,AF/Relic/Emp: AF | Reforge upgrade,yes,yes
23330,Runeist Bottes +2,99,119,Feet,RUN,DPS,245,,AF/Relic/Emp: AF | Reforge upgrade | Reforged Sub Item,yes,yes
23331,Agoge Calligae +2,99,119,Feet,WAR,DPS,327,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23332,Hesychasts Gaiters +2,99,119,Feet,MNK,DPS,318,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23333,Piety Duckbills +2,99,119,Feet,WHM,HEAL,124,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23334,Archmages Sabots +2,99,119,Feet,BLM,CASTER,288,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23335,Vitiation Boots +2,99,119,Feet,RDM,CASTER,297,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23336,Plunderers Poulaines +2,99,119,Feet,THF,DPS,361,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23337,Caballarius Leggings +2,99,119,Feet,PLD,TANK,280,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23338,Fallens Sollerets +2,99,119,Feet,DRK,DPS,340,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23339,Ankusa Gaiters +2,99,119,Feet,BST,DPS,334,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23340,Bihu Slippers +2,99,119,Feet,BRD,DPS,290,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23341,Arcadian Socks +2,99,119,Feet,RNG,DPS,223,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23342,Sakonji Sune-Ate +2,99,119,Feet,SAM,DPS,416,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23343,Mochizuki Kyahan +2,99,119,Feet,NIN,DPS,366,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23344,Pteroslaver Greaves +2,99,119,Feet,DRG,DPS,343,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23345,Glyphic Pigaches +2,99,119,Feet,SMN,CASTER,124,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
23346,Luhlaza Charuqs +2,99,119,Feet,BLU,DPS,372,,AF/Relic/Emp: Relic | Reforge upgrade,yes,yes
