status,set_group,slot,jobs,ilevel,itemId,name,display,source
available,pitre,head,PUP,119,23415,pitre_taj_+3,pitre_taj_+3,reforge_catalog.lua
available,pitre,head,PUP,119,23935,pitre_taj_+4,pitre_taj_+4,dungeon_catalog.lua
available,pitre,head,PUP,119,26659,pitre_taj_+1,pitre_taj_+1,deeds.lua
available,pitre,legs,PUP,119,23281,pitre_churidars_+2,pitre_churidars_+2,deeds.lua
available,pitre,legs,PUP,119,23616,pitre_churidars_+3,pitre_churidars_+3,reforge_catalog.lua
available,pitre,legs,PUP,119,24070,pitre_churidars_+4,pitre_churidars_+4,dungeon_catalog.lua
available,pitre,legs,PUP,119,27187,pitre_churidars_+1,pitre_churidars_+1,deeds.lua
available,pixquizpan,main,WAR/BLM/DRK/BST/GEO,119,21806,pixquizpan_+1,pixquizpan_+1,dealer_moogle.lua
available,plun,feet,THF,119,23336,plun._poulaines_+2,plun._poulaines_+2,deeds.lua
available,plun,feet,THF,119,23671,plun._poulaines_+3,plun._poulaines_+3,reforge_catalog.lua
available,plun,feet,THF,119,27339,plun._poulaines_+1,plun._poulaines_+1,deeds.lua
available,plun,hands,THF,119,23202,plun._armlets_+2,plun._armlets_+2,deeds.lua
available,plun,hands,THF,119,23537,plun._armlets_+3,plun._armlets_+3,reforge_catalog.lua
available,plun,hands,THF,119,26987,plun._armlets_+1,plun._armlets_+1,deeds.lua
available,plun,head,THF,119,23068,plun._bonnet_+2,plun._bonnet_+2,deeds.lua
available,plun,head,THF,119,23403,plun._bonnet_+3,plun._bonnet_+3,reforge_catalog.lua
available,plun,head,THF,119,26635,plun._bonnet_+1,plun._bonnet_+1,deeds.lua
available,plun,legs,THF,119,23269,plun._culottes_+2,plun._culottes_+2,deeds.lua
available,plun,legs,THF,119,23604,plun._culottes_+3,plun._culottes_+3,reforge_catalog.lua
available,plun,legs,THF,119,27163,plun._culottes_+1,plun._culottes_+1,deeds.lua
available,plunderers,body,THF,119,23135,plunderers_vest_+2,plunderers_vest_+2,deeds.lua
available,plunderers,body,THF,119,23470,plunderers_vest_+3,plunderers_vest_+3,reforge_catalog.lua
available,plunderers,body,THF,119,23968,plunderers_vest_+4,plunderers_vest_+4,dungeon_catalog.lua
available,plunderers,body,THF,119,26811,plunderers_vest_+1,plunderers_vest_+1,deeds.lua
available,plunderers,feet,THF,119,24103,plunderers_poulaines_+4,plun._poulaines_+4,dungeon_catalog.lua
available,plunderers,hands,THF,119,24013,plunderers_armlets_+4,plun._armlets_+4,dungeon_catalog.lua
available,plunderers,head,THF,119,23923,plunderers_bonnet_+4,plun._bonnet_+4,dungeon_catalog.lua
available,plunderers,legs,THF,119,24058,plunderers_culottes_+4,plun._culottes_+4,dungeon_catalog.lua
available,polyhymnia,main,DNC,119,20619,polyhymnia,polyhymnia,dealer_moogle.lua
available,pouwhenua,main,MNK/WHM/BLM/SMN/SCH/GEO,119,21163,pouwhenua_+1,pouwhenua_+1,dealer_moogle.lua
available,premium,main,MNK/PUP,119,21529,premium_heart,premium_heart,mog_bonanza.lua
available,prestige,body,WHM/RDM/PLD/DRK/BLU/GEO/RUN,119,24139,prestige_platemail,prestige_plate.,armor_catalog.lua
available,prestige,feet,WHM/RDM/PLD/DRK/BLU/GEO/RUN,119,24148,prestige_sabatons,prestige_sab.,armor_catalog.lua
available,prestige,hands,WHM/RDM/PLD/DRK/BLU/GEO/RUN,119,24142,prestige_gauntlets,prestige_gaunt.,armor_catalog.lua
available,prestige,head,WHM/RDM/PLD/DRK/BLU/GEO/RUN,119,24136,prestige_crown,prestige_crown,armor_catalog.lua
available,prestige,legs,WHM/RDM/PLD/DRK/BLU/GEO/RUN,119,24145,prestige_brais,prestige_brais,armor_catalog.lua
available,prime,main,RDM/THF/BRD/DNC,119,21586,prime_dagger,prime_dagger,gear_progression_catalog.lua
available,priwen,sub,PLD,119,28648,priwen,priwen,dealer_moogle.lua
available,psycloth,body,BLM/RDM/SMN/BLU/SCH/GEO,119,26952,psycloth_vest,psycloth_vest,dealer_moogle.lua
available,psycloth,feet,BLM/RDM/SMN/BLU/SCH/GEO,119,27462,psycloth_boots,psycloth_boots,dealer_moogle.lua
available,psycloth,hands,BLM/RDM/SMN/BLU/SCH/GEO,119,27102,psycloth_manillas,psycloth_manillas,dealer_moogle.lua
available,psycloth,head,BLM/RDM/SMN/BLU/SCH/GEO,119,26796,psycloth_tiara,psycloth_tiara,dealer_moogle.lua
available,psycloth,legs,BLM/RDM/SMN/BLU/SCH/GEO,119,27287,psycloth_lappas,psycloth_lappas,dealer_moogle.lua
available,ptero,body,DRG/GEO,119,23143,ptero._mail_+2,ptero._mail_+2,deeds.lua
available,ptero,body,DRG/GEO,119,23478,ptero._mail_+3,ptero._mail_+3,reforge_catalog.lua
available,ptero,body,DRG/GEO,119,26827,ptero._mail_+1,ptero._mail_+1,deeds.lua
available,ptero,feet,DRG/GEO,119,23344,ptero._greaves_+2,ptero._greaves_+2,deeds.lua
available,ptero,feet,DRG/GEO,119,23679,ptero._greaves_+3,ptero._greaves_+3,reforge_catalog.lua
available,ptero,feet,DRG/GEO,119,27355,ptero._greaves_+1,ptero._greaves_+1,deeds.lua
available,ptero,hands,DRG/GEO,119,23210,ptero._fin._g._+2,ptero._fin._g._+2,deeds.lua
available,ptero,hands,DRG/GEO,119,23545,ptero._fin._g._+3,ptero._fin._g._+3,reforge_catalog.lua
available,ptero,hands,DRG/GEO,119,27003,ptero._fin._g._+1,ptero._fin._g._+1,deeds.lua
available,ptero,head,DRG/GEO,119,23076,ptero._armet_+2,ptero._armet_+2,deeds.lua
available,ptero,head,DRG/GEO,119,23411,ptero._armet_+3,ptero._armet_+3,reforge_catalog.lua
available,ptero,head,DRG/GEO,119,26651,ptero._armet_+1,ptero._armet_+1,deeds.lua
available,ptero,legs,DRG/GEO,119,23277,ptero._brais_+2,ptero._brais_+2,deeds.lua
available,ptero,legs,DRG/GEO,119,23612,ptero._brais_+3,ptero._brais_+3,reforge_catalog.lua
available,ptero,legs,DRG/GEO,119,27179,ptero._brais_+1,ptero._brais_+1,deeds.lua
available,pteroslaver,body,DRG/GEO,119,23976,pteroslaver_mail_+4,ptero._mail_+4,dungeon_catalog.lua
available,pteroslaver,feet,DRG/GEO,119,24111,pteroslaver_greaves_+4,ptero._greaves_+4,dungeon_catalog.lua
available,pteroslaver,hands,DRG/GEO,119,24021,pteroslaver_finger_gauntlets_+4,ptero._fin._g._+4,dungeon_catalog.lua
available,pteroslaver,head,DRG/GEO,119,23931,pteroslaver_armet_+4,ptero._armet_+4,dungeon_catalog.lua
available,pteroslaver,legs,DRG/GEO,119,24066,pteroslaver_brais_+4,ptero._brais_+4,dungeon_catalog.lua
available,ptica,head,MNK/SAM/NIN/PUP,119,27709,ptica_headgear,ptica_headgear,dealer_moogle.lua
available,pukulatmuj,main,WAR/RDM/THF/PLD/DRK/BRD/RNG/NIN/DRG/BLU/GEO/RUN,119,20614,pukulatmuj_+1,pukulatmuj_+1,dealer_moogle.lua
available,pumm,body,WAR/GEO,119,23107,pumm._lorica_+2,pumm._lorica_+2,deeds.lua
available,pumm,body,WAR/GEO,119,23442,pumm._lorica_+3,pumm._lorica_+3,reforge_catalog.lua
available,pumm,body,WAR/GEO,119,27828,pumm._lorica_+1,pumm._lorica_+1,deeds.lua
available,pumm,feet,WAR/GEO,119,23308,pumm._calligae_+2,pumm._calligae_+2,deeds.lua
available,pumm,feet,WAR/GEO,119,23643,pumm._calligae_+3,pumm._calligae_+3,reforge_catalog.lua
available,pumm,feet,WAR/GEO,119,28244,pumm._calligae_+1,pumm._calligae_+1,deeds.lua
available,pumm,hands,WAR/GEO,119,23174,pumm._mufflers_+2,pumm._mufflers_+2,deeds.lua
available,pumm,hands,WAR/GEO,119,23509,pumm._mufflers_+3,pumm._mufflers_+3,reforge_catalog.lua
available,pumm,hands,WAR/GEO,119,27964,pumm._mufflers_+1,pumm._mufflers_+1,deeds.lua
available,pumm,head,WAR/GEO,119,27684,pumm._mask_+1,pumm._mask_+1,deeds.lua
available,pumm,legs,WAR/GEO,119,23241,pumm._cuisses_+2,pumm._cuisses_+2,deeds.lua
available,pumm,legs,WAR/GEO,119,23576,pumm._cuisses_+3,pumm._cuisses_+3,reforge_catalog.lua
available,pumm,legs,WAR/GEO,119,28111,pumm._cuisses_+1,pumm._cuisses_+1,deeds.lua
available,pummelers,body,WAR/GEO,119,23940,pummelers_lorica_+4,pumm._lorica_+4,Ishvad.lua
available,pummelers,feet,WAR/GEO,119,24075,pummelers_calligae_+4,pumm._calligae_+4,dungeon_catalog.lua
available,pummelers,hands,WAR/GEO,119,23985,pummelers_mufflers_+4,pumm._mufflers_+4,dungeon_catalog.lua
available,pummelers,head,WAR/GEO,119,23040,pummelers_mask_+2,pummelers_mask_+2,deeds.lua
available,pummelers,head,WAR/GEO,119,23375,pummelers_mask_+3,pummelers_mask_+3,reforge_catalog.lua
available,pummelers,head,WAR/GEO,119,23895,pummelers_mask_+4,pumm._mask_+4,dungeon_catalog.lua
available,pummelers,legs,WAR/GEO,119,24030,pummelers_cuisses_+4,pumm._cuisses_+4,dungeon_catalog.lua
available,punchinellos,feet,PUP,119,28323,punchinellos,punchinellos,dealer_moogle.lua
available,pursuers,body,THF/RNG/NIN/COR,119,26951,pursuers_doublet,pursuers_doublet,dealer_moogle.lua
available,pursuers,feet,THF/RNG/NIN/COR,119,27461,pursuers_gaiters,pursuers_gaiters,dealer_moogle.lua
available,pursuers,hands,THF/RNG/NIN/COR,119,27101,pursuers_cuffs,pursuers_cuffs,dealer_moogle.lua
available,pursuers,head,THF/RNG/NIN/COR,119,26795,pursuers_beret,pursuers_beret,dealer_moogle.lua
available,pursuers,legs,THF/RNG/NIN/COR,119,27286,pursuers_pants,pursuers_pants,dealer_moogle.lua
available,qalgwer,main,WAR/GEO,119,20861,qalgwer,qalgwer,dealer_moogle.lua
available,qatsunoci,main,DRG/GEO,119,20952,qatsunoci_+2,qatsunoci_+2,dealer_moogle.lua
available,queller,main,WHM,119,21084,queller_rod,queller_rod,dealer_moogle.lua
available,quelling,ammo,RNG,119,21311,quelling_bolt,quelling_bolt,gastraphetes.lua
available,rae,main,WAR/MNK/BLM/RDM/THF/DRK/BST/BRD/NIN/SMN/BLU/PUP/DNC/SCH/GEO,119,21514,rae._baghnakhs_+1,rae._baghnakhs_+1,gear_progression_catalog.lua
available,raetic,ammo,WAR/BLM/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/SMN/BLU/SCH/GEO,119,21310,raetic_arrow,raetic_arrow,raetic_quiver.lua
available,raetic,hands,MNK/WHM/BLM/RDM/THF/DRK/BRD/RNG/SMN/BLU/COR/PUP/DNC/SCH/GEO/RUN,119,25996,raetic_bangles,raetic_bangles,armor_catalog.lua
available,raetic,main,WAR/PLD/DRK/GEO/RUN,119,21662,raetic_algol,raetic_algol,synth
available,raetic,main,WAR/PLD/DRK/GEO/RUN,119,21663,raetic_algol_+1,raetic_algol_+1,synth
available,raetic,main,WAR/BLM/DRK/BRD/SMN/SCH/GEO/RUN,119,21768,raetic_chopper_+1,raetic_chopper_+1,gear_progression_catalog.lua
available,raetic,main,WAR/BLM/DRK/BST/GEO,119,21819,raetic_scythe_+1,raetic_scythe_+1,gear_progression_catalog.lua
available,raetic,main,WAR/BLM/PLD/BRD/SAM/DRG/SMN/SCH/GEO,119,21872,raetic_halberd_+1,raetic_halberd_+1,gear_progression_catalog.lua
available,raetic,main,WHM/BLM/SMN/SCH/GEO,119,22026,raetic_rod_+1,raetic_rod_+1,gear_progression_catalog.lua
available,raetic,main,WAR/MNK/WHM/BLM/RDM/BST/BRD/SMN/SCH/GEO,119,22081,raetic_staff_+1,raetic_staff_+1,dungeon_catalog.lua
available,raetic,ranged,WAR/BLM/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/SMN/BLU/SCH/GEO,119,22128,raetic_bow_+1,raetic_bow_+1,gear_progression_catalog.lua
available,ragnarok,main,WAR/PLD/DRK/GEO,119,20745,ragnarok,ragnarok,gear_progression_catalog.lua
available,ragnarok,main,WAR/PLD/DRK/GEO,119,20746,ragnarok,ragnarok,gear_progression_catalog.lua
available,ragnarok,main,WAR/PLD/DRK/GEO,119,21683,ragnarok,ragnarok,dealer_moogle.lua
available,raicho,main,NIN,119,20981,raicho_+1,raicho_+1,dealer_moogle.lua
available,raimitsukane,main,NIN,119,20997,raimitsukane,raimitsukane,dealer_moogle.lua
available,rao,body,MNK/SAM/NIN/PUP,119,26850,rao_togi,rao_togi,abjurations.lua
available,rao,body,MNK/SAM/NIN/PUP,119,26851,rao_togi_+1,rao_togi_+1,abjurations.lua
available,rao,feet,MNK/SAM/NIN/PUP,119,27378,rao_sune-ate,rao_sune-ate,abjurations.lua
available,rao,feet,MNK/SAM/NIN/PUP,119,27379,rao_sune-ate_+1,rao_sune-ate_+1,abjurations.lua
available,rao,hands,MNK/SAM/NIN/PUP,119,27026,rao_kote,rao_kote,abjurations.lua
available,rao,hands,MNK/SAM/NIN/PUP,119,27027,rao_kote_+1,rao_kote_+1,abjurations.lua
available,rao,head,MNK/SAM/NIN/PUP,119,26674,rao_kabuto,rao_kabuto,abjurations.lua
available,rao,head,MNK/SAM/NIN/PUP,119,26675,rao_kabuto_+1,rao_kabuto_+1,abjurations.lua
available,rao,legs,MNK/SAM/NIN/PUP,119,27202,rao_haidate,rao_haidate,abjurations.lua
available,rao,legs,MNK/SAM/NIN/PUP,119,27203,rao_haidate_+1,rao_haidate_+1,abjurations.lua
available,rawhide,body,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,26950,rawhide_vest,rawhide_vest,dealer_moogle.lua
available,rawhide,feet,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,27460,rawhide_boots,rawhide_boots,dealer_moogle.lua
available,rawhide,hands,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,27100,rawhide_gloves,rawhide_gloves,dealer_moogle.lua
available,rawhide,head,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,26794,rawhide_mask,rawhide_mask,dealer_moogle.lua
available,rawhide,legs,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,27285,rawhide_trousers,rawhide_trousers,dealer_moogle.lua
available,redemption,main,DRK,119,21810,redemption,redemption,dealer_moogle.lua
available,regal,feet,WHM/BLM/SMN/PUP/SCH/GEO,119,28274,regal_pumps_+1,regal_pumps_+1,dealer_moogle.lua
available,regimen,hands,BST/DRG/SMN/PUP/GEO,119,28025,regimen_mittens,regimen_mittens,dealer_moogle.lua
available,reienkyo,main,DRG/GEO,119,21854,reienkyo,reienkyo,dealer_moogle.lua
available,reiki,body,WAR/MNK/BST/BRD/RNG/SAM/NIN/GEO,119,25702,reiki_osode,reiki_osode,dealer_moogle.lua
available,reikiko,main,WAR/PLD/DRK/GEO/RUN,119,20690,reikiko,reikiko,dealer_moogle.lua
available,reikikon,main,MNK/WHM/BLM/PLD/DRG/SMN/SCH/GEO,119,21152,reikikon,reikikon,dealer_moogle.lua
available,reikiono,main,WAR/GEO,119,20842,reikiono,reikiono,dealer_moogle.lua
available,respite,body,MNK/WHM/BLM/RDM/PLD/BRD/RNG/SMN/BLU/PUP/SCH/GEO/RUN,119,27857,respite_cloak,respite_cloak,armor_catalog.lua
available,rev,body,PLD/GEO,119,23113,rev._surcoat_+2,rev._surcoat_+2,deeds.lua
available,rev,body,PLD/GEO,119,23448,rev._surcoat_+3,rev._surcoat_+3,reforge_catalog.lua
available,rev,body,PLD/GEO,119,27834,rev._surcoat_+1,rev._surcoat_+1,deeds.lua
available,rev,feet,PLD/GEO,119,23314,rev._leggings_+2,rev._leggings_+2,deeds.lua
available,rev,feet,PLD/GEO,119,23649,rev._leggings_+3,rev._leggings_+3,reforge_catalog.lua
available,rev,feet,PLD/GEO,119,28250,rev._leggings_+1,rev._leggings_+1,deeds.lua
available,rev,hands,PLD/GEO,119,23180,rev._gauntlets_+2,rev._gauntlets_+2,deeds.lua
available,rev,hands,PLD/GEO,119,23515,rev._gauntlets_+3,rev._gauntlets_+3,reforge_catalog.lua
available,rev,hands,PLD/GEO,119,27970,rev._gauntlets_+1,rev._gauntlets_+1,deeds.lua
available,rev,head,PLD/GEO,119,23046,rev._coronet_+2,rev._coronet_+2,deeds.lua
available,rev,head,PLD/GEO,119,23381,rev._coronet_+3,rev._coronet_+3,reforge_catalog.lua
available,rev,head,PLD/GEO,119,27690,rev._coronet_+1,rev._coronet_+1,deeds.lua
available,rev,legs,PLD/GEO,119,23247,rev._breeches_+2,rev._breeches_+2,deeds.lua
available,rev,legs,PLD/GEO,119,23582,rev._breeches_+3,rev._breeches_+3,reforge_catalog.lua
available,rev,legs,PLD/GEO,119,28117,rev._breeches_+1,rev._breeches_+1,deeds.lua
available,revealers,body,WHM/BLM/RDM/BRD/SMN/SCH/GEO,119,26885,revealers_tunic,revealers_tunic,armor_catalog.lua
available,revelation,feet,WAR/BRD/NIN/GEO,119,24134,revelation_sabatons,revelation_sab.,armor_catalog.lua
available,revelation,hands,WAR/BRD/NIN/GEO,119,24128,revelation_gauntlets,revelation_gaunt.,armor_catalog.lua
available,revelation,legs,WAR/BRD/NIN/GEO,119,24131,revelation_brais,revelation_brais,armor_catalog.lua
available,reverence,body,PLD/GEO,119,23946,reverence_surcoat_+4,rev._surcoat_+4,dungeon_catalog.lua
available,reverence,feet,PLD/GEO,119,24081,reverence_leggings_+4,rev._leggings_+4,dungeon_catalog.lua
available,reverence,hands,PLD/GEO,119,23991,reverence_gauntlets_+4,rev._gauntlets_+4,dungeon_catalog.lua
available,reverence,head,PLD/GEO,119,23901,reverence_coronet_+4,rev._coronet_+4,dungeon_catalog.lua
available,reverence,legs,PLD/GEO,119,24036,reverence_breeches_+4,rev._breeches_+4,dungeon_catalog.lua
available,rhadamanthus,main,THF/BRD/COR/DNC,119,20610,rhadamanthus,rhadamanthus,dealer_moogle.lua
available,rhomphaia,main,DRG/GEO,119,20937,rhomphaia,rhomphaia,dealer_moogle.lua
available,rhongomiant,main,DRG/GEO,119,21859,rhongomiant,rhongomiant,dealer_moogle.lua
available,ros,body,WHM/BLM/RDM/BRD/SMN/SCH/GEO,119,26869,ros._jaseran_+1,ros._jaseran_+1,dealer_moogle.lua
available,router,main,WAR/GEO,119,20847,router,router,dealer_moogle.lua
available,rune,head,GEO/RUN,119,23062,rune._bandeau_+2,rune._bandeau_+2,deeds.lua
available,rune,head,GEO/RUN,119,23397,rune._bandeau_+3,rune._bandeau_+3,reforge_catalog.lua
available,rune,head,GEO/RUN,119,27706,rune._bandeau_+1,rune._bandeau_+1,deeds.lua
available,rune,legs,GEO/RUN,119,23263,rune._trousers_+2,rune._trousers_+2,deeds.lua
available,rune,legs,GEO/RUN,119,23598,rune._trousers_+3,rune._trousers_+3,reforge_catalog.lua
available,rune,legs,GEO/RUN,119,28133,rune._trousers_+1,rune._trousers_+1,deeds.lua
available,runeist,body,GEO/RUN,119,23129,runeist_coat_+2,runeist_coat_+2,deeds.lua
available,runeist,body,GEO/RUN,119,23464,runeist_coat_+3,runeist_coat_+3,reforge_catalog.lua
available,runeist,body,GEO/RUN,119,23962,runeist_coat_+4,runeist_coat_+4,dungeon_catalog.lua
available,runeist,body,GEO/RUN,119,27850,runeist_coat_+1,runeist_coat_+1,deeds.lua
available,runeist,feet,GEO/RUN,119,23330,runeist_bottes_+2,runeist_bottes_+2,deeds.lua
available,runeist,feet,GEO/RUN,119,23665,runeist_bottes_+3,runeist_bottes_+3,reforge_catalog.lua
available,runeist,feet,GEO/RUN,119,24097,runeist_boots_+4,runeist_boots_+4,dungeon_catalog.lua
available,runeist,feet,GEO/RUN,119,28266,runeist_bottes_+1,runeist_bottes_+1,deeds.lua
available,runeist,hands,GEO/RUN,119,23196,runeist_mitons_+2,runeist_mitons_+2,deeds.lua
available,runeist,hands,GEO/RUN,119,23531,runeist_mitons_+3,runeist_mitons_+3,reforge_catalog.lua
available,runeist,hands,GEO/RUN,119,24007,runeist_mitons_+4,rune._mitons_+4,dungeon_catalog.lua
available,runeist,hands,GEO/RUN,119,27986,runeist_mitons_+1,runeist_mitons_+1,deeds.lua
available,runeist,head,GEO/RUN,119,23917,runeist_bandeau_+4,runeist_bandeau_+4,dungeon_catalog.lua
available,runeist,legs,GEO/RUN,119,24052,runeist_trousers_+4,rune._trousers_+4,dungeon_catalog.lua
available,ryunohige,main,DRG/GEO,119,21858,ryunohige,ryunohige,dealer_moogle.lua
available,ryuo,body,MNK/SAM/NIN/PUP,119,25684,ryuo_domaru,ryuo_domaru,abjurations.lua
available,ryuo,body,MNK/SAM/NIN/PUP,119,25685,ryuo_domaru_+1,ryuo_domaru_+1,abjurations.lua
available,ryuo,feet,MNK/SAM/NIN/PUP,119,27471,ryuo_sune-ate,ryuo_sune-ate,abjurations.lua
available,ryuo,feet,MNK/SAM/NIN/PUP,119,27472,ryuo_sune-ate_+1,ryuo_sune-ate_+1,abjurations.lua
available,ryuo,hands,MNK/SAM/NIN/PUP,119,27115,ryuo_tekko,ryuo_tekko,abjurations.lua
available,ryuo,hands,MNK/SAM/NIN/PUP,119,27116,ryuo_tekko_+1,ryuo_tekko_+1,abjurations.lua
available,ryuo,head,MNK/SAM/NIN/PUP,119,25611,ryuo_somen,ryuo_somen,abjurations.lua
available,ryuo,head,MNK/SAM/NIN/PUP,119,25612,ryuo_somen_+1,ryuo_somen_+1,abjurations.lua
available,ryuo,legs,MNK/SAM/NIN/PUP,119,27300,ryuo_hakama,ryuo_hakama,abjurations.lua
available,ryuo,legs,MNK/SAM/NIN/PUP,119,27301,ryuo_hakama_+1,ryuo_hakama_+1,abjurations.lua
available,sabebus,main,WAR/THF/PLD/DRK/BRD/RNG/SAM/NIN/DRG/COR/PUP/DNC/GEO,119,20620,sabebus,sabebus,gear_progression_catalog.lua
available,sahip,head,WAR/PLD/DRK/BST/SAM/DRG/GEO,119,27710,sahip_helm,sahip_helm,dealer_moogle.lua
available,sak,feet,SAM,119,23342,sak._sune-ate_+2,sak._sune-ate_+2,deeds.lua
available,sak,feet,SAM,119,23677,sak._sune-ate_+3,sak._sune-ate_+3,reforge_catalog.lua
available,sak,feet,SAM,119,27351,sak._sune-ate_+1,sak._sune-ate_+1,deeds.lua
available,sakonji,body,SAM,119,23141,sakonji_domaru_+2,sakonji_domaru_+2,deeds.lua
available,sakonji,body,SAM,119,23476,sakonji_domaru_+3,sakonji_domaru_+3,reforge_catalog.lua
available,sakonji,body,SAM,119,23974,sakonji_domaru_+4,sakonji_do._+4,dungeon_catalog.lua
available,sakonji,body,SAM,119,26823,sakonji_domaru_+1,sakonji_domaru_+1,deeds.lua
available,sakonji,feet,SAM,119,24109,sakonji_sune-ate_+4,sakonji_sune._+4,dungeon_catalog.lua
available,sakonji,hands,SAM,119,23208,sakonji_kote_+2,sakonji_kote_+2,deeds.lua
available,sakonji,hands,SAM,119,23543,sakonji_kote_+3,sakonji_kote_+3,reforge_catalog.lua
available,sakonji,hands,SAM,119,24019,sakonji_kote_+4,sakonji_kote_+4,dungeon_catalog.lua
available,sakonji,hands,SAM,119,26999,sakonji_kote_+1,sakonji_kote_+1,deeds.lua
available,sakonji,head,SAM,119,23074,sakonji_kabuto_+2,sakonji_kabuto_+2,deeds.lua
available,sakonji,head,SAM,119,23409,sakonji_kabuto_+3,sakonji_kabuto_+3,reforge_catalog.lua
available,sakonji,head,SAM,119,23929,sakonji_kabuto_+4,sakonji_kabuto_+4,dungeon_catalog.lua
available,sakonji,head,SAM,119,26647,sakonji_kabuto_+1,sakonji_kabuto_+1,deeds.lua
available,sakonji,legs,SAM,119,23275,sakonji_haidate_+2,sakonji_haidate_+2,deeds.lua
available,sakonji,legs,SAM,119,23610,sakonji_haidate_+3,sakonji_haidate_+3,reforge_catalog.lua
available,sakonji,legs,SAM,119,24064,sakonji_haidate_+4,sakonji_haidate_+4,dungeon_catalog.lua
available,sakonji,legs,SAM,119,27175,sakonji_haidate_+1,sakonji_haidate_+1,deeds.lua
available,sakpatas,hands,WAR/PLD/DRK/GEO,119,23771,sakpatas_gauntlets,sakpatas_gauntlets,armor_catalog.lua
available,sakpatas,legs,WAR/PLD/DRK/GEO,119,23778,sakpatas_cuisses,sakpatas_cuisses,armor_catalog.lua
available,sakpatas,main,MNK/PUP,119,21527,sakpatas_fists,sakpatas_fists,gear_progression_catalog.lua
available,sakpatas,main,RDM/PLD/BLU/GEO,119,21637,sakpatas_sword,sakpatas_sword,gear_progression_catalog.lua
available,sancus,ammo,SMN,119,21394,sancus_sachet,sancus_sachet,synth
available,sancus,ammo,SMN,119,21395,sancus_sachet_+1,sancus_sachet_+1,synth
available,sandung,main,THF,119,20618,sandung,sandung,dealer_moogle.lua
available,sangarius,main,WAR/DRK/GEO,119,20612,sangarius_+1,sangarius_+1,dealer_moogle.lua
available,sangoma,main,BRD,119,20592,sangoma,sangoma,dealer_moogle.lua
available,sasuke,ammo,NIN,119,22276,sasuke_shuriken,sasuke_shuriken,sasuke_shuriken_pouch.lua
available,sasuke,ammo,NIN,119,22277,sasuke_shuriken_+1,sasuke_shuriken_+1,sasuke_shuriken_pouch_+1.lua
available,savas,body,WAR/PLD/DRK/BST/SAM/GEO,119,27862,savas_jawshan,savas_jawshan,dealer_moogle.lua
available,save,main,PLD/GEO,119,21641,save_the_queen_iii,save_the_queen_iii,mog_bonanza.lua
available,sayadios,body,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,25731,sayadios_kaftan,sayadios_kaftan,dealer_moogle.lua
available,scamps,feet,WAR/PLD/DRK/BST/SAM/NIN/GEO,119,28312,scamps_sollerets,scamps_sollerets,dealer_moogle.lua
available,scuff,legs,WAR/PLD/DRK/SAM/DRG/GEO,119,28155,scuff._cosciales,scuff._cosciales,dealer_moogle.lua
available,seki,ammo,NIN,119,21391,seki_shuriken,seki_shuriken,seki_shuriken_pouch.lua
available,selvans,legs,WAR/PLD/DRK/BST/SAM/DRG/GEO,119,27320,selvans_subligar,selvans_subligar,dealer_moogle.lua
available,sensui,main,SAM,119,21031,sensui,sensui,dealer_moogle.lua
available,septoptic,main,WHM/BLM/RDM/SMN/BLU/SCH/GEO,119,21076,septoptic_+1,septoptic_+1,dealer_moogle.lua
available,sequence,main,RDM/PLD/BLU/GEO,119,20695,sequence,sequence,dealer_moogle.lua
available,seraphicaller,ammo,SMN,119,21381,seraphicaller,seraphicaller,dealer_moogle.lua
available,shamash,body,WHM/BLM/RDM/BLU/SCH/GEO,119,25787,shamash_robe,shamash_robe,dealer_moogle.lua
available,shango,body,WHM/BLM/RDM/SMN/SCH/GEO,119,25706,shango_robe,shango_robe,dealer_moogle.lua
available,shichishito,main,SAM,119,21043,shichishito_+2,shichishito_+2,dealer_moogle.lua
available,shigi,main,NIN,119,20994,shigi,shigi,dealer_moogle.lua
available,shigure,hands,MNK/SAM/NIN,119,27996,shigure_tekko_+1,shigure_tekko_+1,dealer_moogle.lua
available,shijo,main,THF,119,20598,shijo,shijo,dealer_moogle.lua
available,shining,main,WAR/PLD/SAM/DRG/GEO,119,21883,shining_one,shining_one,gear_progression_catalog.lua
available,shishio,main,SAM,119,21022,shishio,shishio,dealer_moogle.lua
available,shned,head,MNK/THF/RNG/NIN/BLU/COR/PUP/DNC/GEO/RUN,119,27712,shned._chapeau_+1,shned._chapeau_+1,armor_catalog.lua
available,shomonjijoe,body,SMN,119,26888,shomonjijoe_+1,shomonjijoe_+1,dealer_moogle.lua
available,shriekers,hands,WHM/BLM/RDM/BRD/SMN/BLU/SCH/GEO,119,27104,shriekers_cuffs,shriekers_cuffs,dealer_moogle.lua
